UNIQUE_ID,REPONAME,ISSUE_TYPE,FILE_PATH,LINT_MSG,LHDIFF_LINE_TRACING,START_COMMIT_ID,START_COMMIT_MSG,START_COMMIT_TIMESTAMP,END_COMMIT_ID,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP,CATEOGARY,STATUS
801857,shlusiak/Freebloks-Android,Recycle,src/de/saschahlusiak/freebloks/game/FreebloksActivity.java,This Parcel should be recycled after use with #recycle(),[523]Parcel p = Parcel.obtain();    ->[523]Parcel p = Parcel.obtain();,f1d48f7,add GameMenu Dialog in FreebloksActivity... skip StartScreenActivity,1360675968,18d59c7,lobby: auto fit colorGrid columns in portrait mode... prettier 2 player 2 color mode,1374582913,ec65540,fix lint warnings,1374584320,Games,0
801858,shlusiak/Freebloks-Android,ViewHolder,src/de/saschahlusiak/freebloks/lobby/ColorAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[92]View v = LayoutInflater.from(context).inflate(R.layout.color_grid_item parent false); ->[92]View v = LayoutInflater.from(context).inflate(R.layout.color_grid_item parent false);,8b9fcee,lobby: add GridView for colors and player names,1374419019,4690dd9,lobby: support for revoke and request players from within the lobby,1384401015,982686f,lobby: recycle color adapter items,1384403809,Games,0
801859,shlusiak/Freebloks-Android,ViewHolder,src/de/saschahlusiak/freebloks/stats/StatisticsAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[51]View v = LayoutInflater.from(context).inflate(R.layout.statistics_item parent false); ->[51]View v = LayoutInflater.from(context).inflate(R.layout.statistics_item parent false);,a1cc9d0,add statistics database and statistics activity to prefs,1383372931,c8accd8,join: focus name by default instead of server,1446298246,na,na,na,Games,1
801860,cody82/sigfood,UseValueOf,sigfood-android/src/de/sigfood/HttpMultipartClient.java,Use Integer.valueOf(responseLine[1]) instead,[280]responseCode = new Integer(responseLine[1]); ->[280]responseCode = new Integer(responseLine[1]);,41a0604,add upload progress bar. right now it just displays 100% progress and then blocks?,1336328518,f2aec38,app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml Reduced picture cache lifetime from 7 days to 1 day app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml App now cleans cache in onDestroy,1400239664,7.20E+244,app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml Fixed a bug where switching back and forth between two days would desync date in header and the true menu date app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml A bit of cleaning up in HttpMultipartClient,1400434919,Business,0
801861,cody82/sigfood,UseValueOf,sigfood-android/src/de/sigfood/HttpMultipartClient.java,Use Integer.valueOf(new Random().nextInt(Integer.MAX_VALUE)) instead,[110]private final String boundary = new Integer( ->[110]private final String boundary = new Integer(,41a0604,add upload progress bar. right now it just displays 100% progress and then blocks?,1336328518,f2aec38,app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml Reduced picture cache lifetime from 7 days to 1 day app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml App now cleans cache in onDestroy,1400239664,7.20E+244,app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml Fixed a bug where switching back and forth between two days would desync date in header and the true menu date app build.gradle gradle gradle.properties gradlew gradlew.bat settings.gradle sigfood.iml A bit of cleaning up in HttpMultipartClient,1400434919,Business,0
801862,antoniy/Gidder,HandlerLeak,src/net/antoniy/gidder/ui/activity/DonateActivity.java,This Handler class should be static or leaks might occur (anonymous android.os.Handler),[70]private Handler paypalRefreshHandler = new Handler() { ->[70]private Handler paypalRefreshHandler = new Handler() {,94e7ecf,Add project.properties to the repository. It was a mistake to remove it.,1338028571,e6867e2,A couple of UI changes: 1. Change widget icon to have better quality and add logo to the button image. 2. Add new icon for status bar notification - the icon is based on android design guidelines. 3. Add launcher icon for xhdpi density. 4. Create ormlite configuration properties file that is used to link ormlite library sources to the project.,1345580108,a18120a,Fix a lot of small issues. Remove unused configuration from settings. Remove development data from DBHelper. Remove PayPal integration library and just use web for now.,1346074344,Tools,0
801863,xtuaok/android_share_gyazo,Recycle,app/src/main/java/xtuaok/sharegyazo/UploadService.java,This Cursor should be freed up after use with #close(),[292]Cursor c = getContentResolver().query(uri projection null null null); ->[292]Cursor c = getContentResolver().query(uri projection null null null);,889431e,Switched to AndroidStudio - Set timeout for Connection/ReadSocket - Change resize method - Read Image Orientation from EXIF - Add ability to select image file format - Add progress bar on to notification - build target : API23 - minSdk : API19+ - return static image URL if uploader is gyazo.com,1451485311,2e1ce54,Fix rotation issue add more logging,1451537291,152f129,"Fix scurity violation issue. - add vector icons - update README - use okhttp instead of Android HttpURLConnection - retry when force closed by system (lowmemkiller) - largeHeap=""true""",1451796056,Tools,0
801864,grennis/MongoExplorer,UseSparseArrays,src/com/innodroid/billing/BillingService.java,Use new android.support.v4.util.LongSparseArray(...) instead for better performance,[52]new HashMap<Long BillingRequest>(); ->[52]new HashMap<Long BillingRequest>();,7732354,Copied in market billing,1350532933,71fc3fd,Merged in mdeanda/mongo-explorer(pull request #1)adds color coded pretty printing to document detail,1394710652,61a1ffb,"Updated SDK tools, gradle version, library dependencies, etc.",1409329133,Tools,0
801865,grennis/MongoExplorer,Recycle,src/com/innodroid/mongobrowser/ConnectionDetailFragment.java,This Cursor should be freed up after use with #close(),[163]Cursor cursor = getActivity().getContentResolver().query(uri null null null null); ->[163]Cursor cursor = getActivity().getContentResolver().query(uri null null null null);,387de7d,Connect to mongo,1349579892,71fc3fd,Merged in mdeanda/mongo-explorer(pull request #1)adds color coded pretty printing to document detail,1394710652,61a1ffb,"Updated SDK tools, gradle version, library dependencies, etc.",1409329133,Tools,0
801866,grennis/MongoExplorer,Recycle,src/com/innodroid/mongobrowser/ConnectionDetailFragment.java,This Cursor should be freed up after use with #close(),[163]Cursor cursor = getActivity().getContentResolver().query(uri null null null null); ->[163]Cursor cursor = getActivity().getContentResolver().query(uri null null null null);,09b0f52,Updated gradle and SDK versions. Removed old billling code.,1437428283,1130206,Bump version,1446659825,na,na,na,Tools,1
801867,Zyg0te/FuelPlanner,Recycle,Android/xFuel/app/src/main/java/com/connectutb/xfuel/tools/AircraftManager.java,This Cursor should be freed up after use with #close(),[40]Cursor s = context.getContentResolver().query(QUERY_AIRCRAFT_ITEM null null null null); ->[40]Cursor s = context.getContentResolver().query(QUERY_AIRCRAFT_ITEM null null null null);,7d931e7,Started working on fuel plan generation.,1440765799,9439bd1,Android: Interface declaration improvement,1452506585,16d5dcf,Android: Close aircraft cursor properly.,1452506789,Tools,0
801868,hwki/SimpleBitcoinWidget,UseSparseArrays,src/com/brentpanther/bitcoinwidget/TextSizer.java,Use new SparseIntArray(...) instead for better performance,[49]public static SparseArray<Integer> providerMap = new SparseArray<Integer>() {{ ->[49]public static SparseArray<Integer> providerMap = new SparseArray<Integer>() {{,986b956,Getting source back up to date.,1390063130,d8b7f24,Added FoxBit exchange. Fixed JustCoin and BTCTurk.,1419949911,97bebe5,3.2.1 added independent reserve,1421287941,Finance,0
801869,hwki/SimpleBitcoinWidget,UseSparseArrays,src/com/brentpanther/bitcoinwidget/TextSizer.java,Use new SparseIntArray(...) instead for better performance,[35]public static SparseArray<Integer> priceSplitMap = new SparseArray<Integer>() {{ ->[35]public static SparseArray<Integer> priceSplitMap = new SparseArray<Integer>() {{,986b956,Getting source back up to date.,1390063130,d8b7f24,Added FoxBit exchange. Fixed JustCoin and BTCTurk.,1419949911,97bebe5,3.2.1 added independent reserve,1421287941,Finance,0
801870,hwki/SimpleBitcoinWidget,UseSparseArrays,src/com/brentpanther/bitcoinwidget/TextSizer.java,Use new SparseIntArray(...) instead for better performance,[21]public static SparseArray<Integer> priceMap = new SparseArray<Integer>() {{ ->[21]public static SparseArray<Integer> priceMap = new SparseArray<Integer>() {{,986b956,Getting source back up to date.,1390063130,d8b7f24,Added FoxBit exchange. Fixed JustCoin and BTCTurk.,1419949911,97bebe5,3.2.1 added independent reserve,1421287941,Finance,0
801871,prrt714/Kaleidoscope,FloatMath,src/vnd/blueararat/kaleidoscope6/KView.java,Use java.lang.Math#sqrt instead of android.util.FloatMath#sqrt() since it is faster as of API 8,[559]float sD2 = FloatMath.sqrt(sX2 * sX2 + sY2 * sY2); ->[559]float sD2 = FloatMath.sqrt(sX2 * sX2 + sY2 * sY2);,db9197b,1.0.3,1335787935,8c1a88a,version,1430692319,na,na,na,Entertainment,1
801872,prrt714/Kaleidoscope,FloatMath,src/vnd/blueararat/kaleidoscope6/KView.java,Use java.lang.Math#sqrt instead of android.util.FloatMath#sqrt() since it is faster as of API 8,[540]sD = FloatMath.sqrt(sX2 * sX2 + sY2 * sY2); ->[540]sD = FloatMath.sqrt(sX2 * sX2 + sY2 * sY2);,db9197b,1.0.3,1335787935,8c1a88a,version,1430692319,na,na,na,Entertainment,1
801873,snow/sahara,ViewHolder,src/cc/firebloom/sahara/SpamArrayAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[33]View rowV = inflater.inflate(R.layout.spam_list_item parent false); ->[33]View rowV = inflater.inflate(R.layout.spam_list_item parent false);,9f8d13b,NEW: spam list,1350824715,6d5f2a2,CHG: keywords,1395921227,c3d34bf,CHG: migrate to gradle,1422807305,Tools,0
801874,snow/sahara,Recycle,src/cc/firebloom/sahara/MessageReceiver.java,This Cursor should be freed up after use with #close(),[157]Cursor c = context.getContentResolver().query(contactDataUri ->[157]Cursor c = context.getContentResolver().query(contactDataUri,4abe6c4,NEW: white-list contacts,1351170454,6d5f2a2,CHG: keywords,1395921227,c3d34bf,CHG: migrate to gradle,1422807305,Tools,0
801875,snow/sahara,UseSparseArrays,src/org/damazio/notifier/event/receivers/mms/PduParser.java,Use new SparseArray<Object>(...) instead for better performance,[561]new HashMap<Integer Object>(); ->[561]new HashMap<Integer Object>();,b4d0770,NEW: support MMS filtering,1350211308,63e846b,CHG: keywords,1428158617,na,na,na,Tools,1
801876,snow/sahara,UseSparseArrays,src/org/damazio/notifier/event/receivers/mms/PduHeaders.java,Use new SparseArray<Object>(...) instead for better performance,[329]mHeaderMap = new HashMap<Integer Object>(); ->[329]mHeaderMap = new HashMap<Integer Object>();,b4d0770,NEW: support MMS filtering,1350211308,63e846b,CHG: keywords,1428158617,na,na,na,Tools,1
801877,snow/sahara,UseSparseArrays,src/org/damazio/notifier/event/receivers/mms/CharacterSets.java,Use new SparseArray<String>(...) instead for better performance,[124]MIBENUM_TO_NAME_MAP = new HashMap<Integer String>(); ->[124]MIBENUM_TO_NAME_MAP = new HashMap<Integer String>();,b4d0770,NEW: support MMS filtering,1350211308,63e846b,CHG: keywords,1428158617,na,na,na,Tools,1
801878,romero4742/AndroidCrazyFlieTwitch,FloatMath,src/com/MobileAnarchy/Android/Widgets/Joystick/JoystickView.java,Use java.lang.Math#sqrt instead of android.util.FloatMath#sqrt() since it is faster as of API 8,[318]double radial = FloatMath.sqrt((diffX*diffX) + (diffY*diffY)); ->[318]double radial = FloatMath.sqrt((diffX*diffX) + (diffY*diffY));,a826b1c,Send commander command to start the motors and added some project files,1357902069,22f96f6,Fixed issue #14 - Added workaround,1371952273,09236b2,Fixed Lint warnings,1372005968,Entertainment,0
801879,romero4742/AndroidCrazyFlieTwitch,DrawAllocation,src/com/MobileAnarchy/Android/Widgets/Joystick/DualJoystickView.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[81]ViewGroup.LayoutParams padLParams = new ViewGroup.LayoutParams(paddingWidth joyHeight); ->[81]ViewGroup.LayoutParams padLParams = new ViewGroup.LayoutParams(paddingWidth joyHeight);,648f0fc,Initial commit... only joysticks and icon,1352044501,c12b1cc,Changed versionName to 0.2,1418663764,44d5927,add slf4j jar to Android Studio stuff,1426750085,Entertainment,0
801880,romero4742/AndroidCrazyFlieTwitch,DrawAllocation,src/com/MobileAnarchy/Android/Widgets/Joystick/DualJoystickView.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[72]LayoutParams joyParams = new LayoutParams(joyWidth joyHeight); ->[72]LayoutParams joyParams = new LayoutParams(joyWidth joyHeight);,648f0fc,Initial commit... only joysticks and icon,1352044501,c12b1cc,Changed versionName to 0.2,1418663764,44d5928,add slf4j jar to Android Studio stuff,1426750085,Entertainment,0
801881,jongha/android-ipchecker,HandlerLeak,src/com/libsac/ipchecker/MainActivity.java,This Handler class should be static or leaks might occur (anonymous android.os.Handler),[60]private Handler handler = new Handler() { ->[60]private Handler handler = new Handler() {,d68e1fb,create project,1368363302,7bce06f,Update README.md,1399734011,10466da,Update project to Android Studio and change app icon.,1434512001,Tools,0
801882,jongha/android-ipchecker,HandlerLeak,android/app/src/main/java/net/mrlatte/ipchecker/MainActivity.java,This Handler class should be static or leaks might occur (new android.os.Handler(){}),[32]private Handler handler = new Handler() { ->[32]private Handler handler = new Handler() {,10466da,Update project to Android Studio and change app icon.,1434512001,4aa84ed,Update build tool version (22),1449336019,na,na,na,Tools,1
801883,ftena/Triforce,Recycle,src/comm/tarlic/triforce/TriforceBatteryInfoList.java,This Cursor should be freed up after use with #close(),[171]Cursor mCursor = getContentResolver().query( ->[171]Cursor mCursor = getContentResolver().query(,5b51dde,Adding new functionality: call duration,1364679527,24f5ef2,new folder - assets - to store png and svg images,1439943479,na,na,na,Productivity,1
801884,chaosbastler/opentraining,UseSparseArrays,src/de/skubware/opentraining/EditWorkoutActivity.java,Use new SparseIntArray(...) instead for better performance,[53]private Map<Integer Integer> columnWidthMap = new HashMap<Integer Integer>(); ->[53]private Map<Integer Integer> columnWidthMap = new HashMap<Integer Integer>();,f88bc5c,First project commit. Finally started a git repo. Licence still missing. Signed-off-by: <Christian Skubich>,1345455343,d26d1d2,Licenses added(GPL 3). Added the license to each source code file. Started to fix some warnings of Lint.,1345457292,7209a7e,Fixed some minor issues shown by Lint. E.g. hardcodes strings... imports... ...,1345467358,Health and Fitness,0
801885,chaosbastler/opentraining,ViewHolder,app/src/de/skubware/opentraining/activity/create_exercise/ExerciseImageListAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[72]vi = mInflater.inflate(R.layout.exercise_image_list_row null); ->[72]vi = mInflater.inflate(R.layout.exercise_image_list_row null);,b2fe9d8,CreateExerciseActivity: Added fragment for the images.,1370188136,b5f3034,Adding images in the CreateExerciseActivity is now basically working.,1398086742,3052768,Implemented ViewHolder-Pattern for ExerciseImageListAdapter (used for CreateExerciseActivity).,1398153074,Health and Fitness,0
801886,chaosbastler/opentraining,Recycle,app/src/de/skubware/opentraining/activity/start_training/SwipeDismissTouchListener.java,This MotionEvent should be recycled after use with #recycle(),[191]MotionEvent cancelEvent = MotionEvent.obtain(motionEvent); ->[191]MotionEvent cancelEvent = MotionEvent.obtain(motionEvent);,e526572,use gradle wrapper,1401652561,8343323,Trying to fix gradle,1424516501,24eea63,Drops support for Android 2.x... 3.x; chart history added As the libarary for charts requires SDK 14 (Android 4.0) the support for legacy Android Versions has to be dropped.,1424684622,Health and Fitness,0
801887,chaosbastler/opentraining,Recycle,app/src/de/skubware/opentraining/activity/start_training/SwipeDismissTouchListener.java,This VelocityTracker should be recycled after use with #recycle(),[126]mVelocityTracker = VelocityTracker.obtain(); ->[126]mVelocityTracker = VelocityTracker.obtain();,e526572,use gradle wrapper,1401652561,8343323,Trying to fix gradle,1424516501,24eea63,Drops support for Android 2.x... 3.x; chart history added As the libarary for charts requires SDK 14 (Android 4.0) the support for legacy Android Versions has to be dropped.,1424684622,Health and Fitness,0
801888,chaosbastler/opentraining,Recycle,app/src/de/skubware/opentraining/activity/start_training/SwipeDismissListViewTouchListener.java,This MotionEvent should be recycled after use with #recycle(),[271]MotionEvent cancelEvent = MotionEvent.obtain(motionEvent); ->[271]MotionEvent cancelEvent = MotionEvent.obtain(motionEvent);,e526572,use gradle wrapper,1401652561,8343323,Trying to fix gradle,1424516501,24eea63,Drops support for Android 2.x... 3.x; chart history added As the libarary for charts requires SDK 14 (Android 4.0) the support for legacy Android Versions has to be dropped.,1424684622,Health and Fitness,0
801889,chaosbastler/opentraining,Recycle,app/src/de/skubware/opentraining/activity/start_training/SwipeDismissListViewTouchListener.java,This VelocityTracker should be recycled after use with #recycle(),[201]mVelocityTracker = VelocityTracker.obtain(); ->[201]mVelocityTracker = VelocityTracker.obtain();,e526572,use gradle wrapper,1401652561,8343323,Trying to fix gradle,1424516501,24eea63,Drops support for Android 2.x... 3.x; chart history added As the libarary for charts requires SDK 14 (Android 4.0) the support for legacy Android Versions has to be dropped.,1424684622,Health and Fitness,0
801890,chaosbastler/opentraining,UseSparseArrays,app/src/de/skubware/opentraining/activity/SelectMuscleDialog.java,Use new SparseArray<Drawable>(...) instead for better performance,[80]public HashMap<Integer Drawable> mColorMap = new HashMap<Integer Drawable>(); ->[80]public HashMap<Integer Drawable> mColorMap = new HashMap<Integer Drawable>();,6a01c2f,Started to implement a dialog for selecting a specific muscle.,1369077121,09b1fbe,Update README.md,1438093962,na,na,na,Health and Fitness,1
801891,chaosbastler/opentraining,UseSparseArrays,app/src/de/skubware/opentraining/activity/SelectMuscleDialog.java,Use new SparseIntArray(...) instead for better performance,[66]public final static HashMap<Integer Integer> sColorMap = new HashMap<Integer Integer>(); ->[66]public final static HashMap<Integer Integer> sColorMap = new HashMap<Integer Integer>();,6a01c2f,Started to implement a dialog for selecting a specific muscle.,1369077121,09b1fbe,Update README.md,1438093962,na,na,na,Health and Fitness,1
801892,chaosbastler/opentraining,UseSparseArrays,app/src/de/skubware/opentraining/activity/SelectMuscleDialog.java,Use new SparseArray<Muscle>(...) instead for better performance,[83]public HashMap<Integer Muscle> mMuscleMap = new HashMap<Integer Muscle>(); ->[83]public HashMap<Integer Muscle> mMuscleMap = new HashMap<Integer Muscle>();,14123ad,SelectMuscleDialog: the selected muscle will now be stored as mMuscle.,1369146481,09b1fbe,Update README.md,1438093962,na,na,na,Health and Fitness,1
801893,chaosbastler/opentraining,Recycle,app/src/at/technikum/mti/fancycoverflow/FancyCoverFlow.java,This TypedArray should be recycled after use with #recycle(),[117]TypedArray a = getContext().obtainStyledAttributes(attrs R.styleable.FancyCoverFlow); ->[117]TypedArray a = getContext().obtainStyledAttributes(attrs R.styleable.FancyCoverFlow);,affb69e,Implemented a new navigation activity (the activity the user starts at).,1388745418,09b1fbe,Update README.md,1438093962,na,na,na,Health and Fitness,1
801894,kurtmc/MyEarnings,Recycle,src/com/mcalpinedevelopment/calculatepay/database/Database.java,This Cursor should be freed up after use with #close(),"[284]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); ->[284]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null);",d6d0bcd,Using an ant build script to copy files from SimpleAndroidDatabase into the project.,1386457857,02757a9,Merge branch 'master' of github.com:streetdragon/CalculatePAYE,1400743232,fee1153,Moved project to Android Studio 1.0,1418119662,Tools,0
801895,kurtmc/MyEarnings,Recycle,src/com/mcalpinedevelopment/calculatepay/database/Database.java,This Cursor should be freed up after use with #close(),"[237]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); //db.rawQuery(""SELECT * FROM ""+ TABLE_NAME + "" WHERE "" + NAME + "" == "" + ""'""+getName()+""'"" null); ->[237]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); //db.rawQuery(""SELECT * FROM ""+ TABLE_NAME + "" WHERE "" + NAME + "" == "" + ""'""+getName()+""'"" null);",d6d0bcd,Using an ant build script to copy files from SimpleAndroidDatabase into the project.,1386457857,02757a9,Merge branch 'master' of github.com:streetdragon/CalculatePAYE,1400743232,fee1153,Moved project to Android Studio 1.0,1418119662,Tools,0
811895,kurtmc/MyEarnings,Recycle,src/com/mcalpinedevelopment/calculatepay/database/Database.java,This Cursor should be freed up after use with #close(),"[284]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); ->[284]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null);",a915880,Implemented simple database,1383456719,ca8e8cd,Changed title on action bar for PreferencesActivity to Preferences,1385365636,a508927,Moved database code into seperate folder and updated the imports.,1386406635,Tools,0
811895,kurtmc/MyEarnings,Recycle,src/com/mcalpinedevelopment/calculatepay/database/Database.java,This Cursor should be freed up after use with #close(),"[237]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); //db.rawQuery(""SELECT * FROM ""+ TABLE_NAME + "" WHERE "" + NAME + "" == "" + ""'""+getName()+""'"" null); ->[237]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); //db.rawQuery(""SELECT * FROM ""+ TABLE_NAME + "" WHERE "" + NAME + "" == "" + ""'""+getName()+""'"" null);",a915880,Implemented simple database,1383456719,ca8e8cd,Changed title on action bar for PreferencesActivity to Preferences,1385365636,a508927,Moved database code into seperate folder and updated the imports.,1386406635,Tools,0
811896,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[168]wallpath = new Path();         ->[168]wallpath = new Path();,a1db77c,Merged pie chart,1398305252,ed91984,Update README.md,1446698584,na,na,na,Tools,1
801896,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[168]wallpath = new Path();         ->[168]wallpath = new Path();,eb83df2,Implemented simple class to calculate points to draw pie charted... added testing,1391238579,0e6b73e,Not computes the size of slice based on numbers,1391257712,1e8e9f8,Updated fortnightly and added monthly,1398304236,Tools,0
811897,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[164]wallpaint = new Paint();       ->[164]wallpaint = new Paint();,eb83df2,Implemented simple class to calculate points to draw pie charted... added testing,1391238579,0e6b73e,Not computes the size of slice based on numbers,1391257712,1e8e9f8,Updated fortnightly and added monthly,1398304236,Tools,0
811898,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[158]Pie p = new Pie(500);          ->[158]Pie p = new Pie(500);,eb83df2,Implemented simple class to calculate points to draw pie charted... added testing,1391238579,0e6b73e,Not computes the size of slice based on numbers,1391257712,1e8e9f8,Updated fortnightly and added monthly,1398304236,Tools,0
811899,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[150]List<Integer> colours = new ArrayList<Integer>(); ->[150]List<Integer> colours = new ArrayList<Integer>();,eb83df2,Implemented simple class to calculate points to draw pie charted... added testing,1391238579,0e6b73e,Not computes the size of slice based on numbers,1391257712,1e8e9f8,Updated fortnightly and added monthly,1398304236,Tools,0
801897,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[164]wallpaint = new Paint();       ->[164]wallpaint = new Paint();,a1db77c,Merged pie chart,1398305252,ed91984,Update README.md,1446698584,na,na,na,Tools,1
801898,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[158]Pie p = new Pie(500);          ->[158]Pie p = new Pie(500);,a1db77c,Merged pie chart,1398305252,ed91984,Update README.md,1446698584,na,na,na,Tools,1
801899,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[150]List<Integer> colours = new ArrayList<Integer>(); ->[150]List<Integer> colours = new ArrayList<Integer>();,a1db77c,Merged pie chart,1398305252,ed91984,Update README.md,1446698584,na,na,na,Tools,1
801900,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[140]Employee employee = new Employee(_hoursWorked _this); ->[140]Employee employee = new Employee(_hoursWorked _this);,a1db77c,Merged pie chart,1398305252,ed91984,Update README.md,1446698584,na,na,na,Tools,1
801901,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[138]List<Double> numbers = new ArrayList<Double>(); ->[138]List<Double> numbers = new ArrayList<Double>();,a1db77c,Merged pie chart,1398305252,ed91984,Update README.md,1446698584,na,na,na,Tools,1
811901,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[140]Employee employee = new Employee(_hoursWorked _this); ->[140]Employee employee = new Employee(_hoursWorked _this);,0e6b73e,Not computes the size of slice based on numbers,1391257712,0e6b73e,Not computes the size of slice based on numbers,1391257712,1e8e9f8,Updated fortnightly and added monthly,1398304236,Tools,0
821901,kurtmc/MyEarnings,DrawAllocation,src/com/mcalpinedevelopment/calculatepay/CalculateActivity.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[138]List<Double> numbers = new ArrayList<Double>(); ->[138]List<Double> numbers = new ArrayList<Double>();,0e6b73e,Not computes the size of slice based on numbers,1391257712,0e6b73e,Not computes the size of slice based on numbers,1391257712,1e8e9f8,Updated fortnightly and added monthly,1398304236,Tools,0
801902,username115/FRCScouting,UseSparseArrays,src/org/frc836/aerialassist/MatchStatsAA.java,Use new SparseArray<MatchStatsAA.CycleStatsStruct>(...) instead for better performance,[66]cycles = new HashMap<IntegerMatchStatsAA.CycleStatsStruct>(); ->[66]cycles = new HashMap<IntegerMatchStatsAA.CycleStatsStruct>();,66b5b0c,Updated database for Near and Far zones vs Blue and Red zones,1390238409,0d685a9,Removed robot picture (not going to display 3 pictures),1390242813,ae06fb3,More work on match scouting. Worked on endgame... got notes field and common notes working.,1390242847,Education,0
801903,username115/FRCScouting,Recycle,src/org/frc836/database/DBSyncService.java,This Cursor should be freed up after use with #close(),[1190]Cursor c = db.query(          ->[1190]Cursor c = db.query(,5.15E+08,Added code to process a sync or fullsync response from the server,1391881667,f6a6e99,Updated version to 2.2014.1.8,1396024589,7e99158,Cursors are now properly closed when they are done being used.,1396099362,Education,0
801904,username115/FRCScouting,Recycle,src/org/frc836/database/DBSyncService.java,This Cursor should be freed up after use with #close(),[1121]Cursor c = db.query(          ->[1121]Cursor c = db.query(,5.15E+08,Added code to process a sync or fullsync response from the server,1391881667,f6a6e99,Updated version to 2.2014.1.8,1396024589,7e99158,Cursors are now properly closed when they are done being used.,1396099362,Education,0
801905,username115/FRCScouting,Recycle,src/org/frc836/database/DBSyncService.java,This Cursor should be freed up after use with #close(),[1053]Cursor c = db.query(          ->[1053]Cursor c = db.query(,5.15E+08,Added code to process a sync or fullsync response from the server,1391881667,f6a6e99,Updated version to 2.2014.1.8,1396024589,7e99158,Cursors are now properly closed when they are done being used.,1396099362,Education,0
801906,username115/FRCScouting,Recycle,src/org/frc836/database/DBSyncService.java,This Cursor should be freed up after use with #close(),[827].getAsString(ROBOT_LU_Entry.COLUMN_NAME_TEAM_ID) }; ->[234]* .getAsString(ROBOT_LU_Entry.COLUMN_NAME_TEAM_ID) }; Cursor c =,5.15E+08,Added code to process a sync or fullsync response from the server,1391881667,9e73352,Updated class diagram. Only has classes that are planned to stay,1392515824,3eb55fa,Fixed issue where service was continuing to run after app was closed,1392517168,Education,0
